Publication_Hardcover,Publication_Paperback,Publication_other,Title,Author,Edition,Reviews,Ratings,Synopsis,Genre,BookCategory,Price,Age_of_book
0,1,0,1,3,51,5.0,4,1,1183,1036,320.0,5
1,0,0,1,65,91,4.8,20,1,1,733,61.0,6
0,1,0,1,1,366,5.0,1,1,80,614,1472.0,7
0,1,0,1,2,478,4.0,244,1,244,744,202.93,10
0,1,0,1,1,428,4.7,4,1,517,702,275.0,8
0,1,0,1,34,69,3.9,11,1,1183,1036,149.0,22
0,1,0,1,11,478,4.7,24,1,10,648,410.0,11
0,1,0,1,11,366,4.2,19,1,10,648,410.0,11
0,1,0,1,2,428,3.6,7,1,5,878,658.0,117
1,0,0,1,1,59,5.0,5,1,61,732,356.0,3
0,1,0,1,1,1,3.9,33,1,8,614,872.0,20
0,1,0,1,8,442,5.0,1,1,82,733,587.0,11
0,1,0,1,12,486,5.0,2,1,10,614,609.0,7
0,1,0,1,1,69,3.3,25,1,17,402,285.0,26
0,1,0,1,3,486,4.8,4,1,517,702,385.24,11
0,1,0,1,25,446,3.9,46,1,325,878,359.0,4
0,1,0,1,1,366,4.2,56,1,325,878,369.0,7
0,1,0,1,1,442,5.0,1,1,145,670,624.0,14
0,1,0,1,1,334,3.8,14,1,43,648,735.0,6
0,1,0,1,34,446,3.7,9,1,325,878,166.0,14
0,1,0,1,1,385,4.4,107,1,39,648,899.1,6
0,1,0,1,3,442,5.0,2,1,40,733,225.0,3
1,0,0,1,1,117,5.0,3,1,120,670,1837.0,8
0,1,0,1,1,435,4.6,4,1,21,648,450.0,8
0,1,0,1,1,428,4.0,3,1,13,733,370.0,9
0,1,0,1,1,493,4.6,3,1,49,878,205.0,7
0,1,0,1,19,1,4.6,5,1,1183,878,299.0,12
0,1,0,3,4,478,4.6,96,3,8,733,147.0,15
0,1,0,1,1,442,5.0,4,1,463,744,967.0,4
0,1,0,1,2,41,4.0,1,1,325,702,594.25,4
0,1,0,1,1,493,2.3,2,1,92,744,209.0,12
0,1,0,2,2,559,4.8,5,2,47,670,3495.0,6
0,1,0,1,1,431,3.9,22,1,27,732,336.0,8
0,1,0,2,2,486,4.4,11,2,463,638,479.0,39
0,1,0,1,1,559,5.0,1,1,2,614,829.0,5
1,0,0,10,10,85,5.0,1,3,1183,1036,2634.0,9
0,1,0,3,32,478,4.5,670,3,1183,878,2403.0,6
0,1,0,2,2,559,3.9,120,2,1183,1036,295.0,28
0,1,0,1,2,446,4.4,17,1,517,702,323.52,5
0,1,0,3,33,493,4.2,76,3,1183,878,266.0,17
0,1,0,1,6,486,4.0,6,1,7,648,449.0,5
1,0,0,2,2,2,4.6,223,2,463,732,395.0,9
0,1,0,1,2,431,4.6,3,1,1183,1036,149.24,7
0,1,0,1,2,478,3.4,7,1,5,402,367.0,15
0,1,0,1,48,4,4.0,6,1,244,670,310.0,17
0,1,0,1,1,57,4.3,12,1,463,614,224.0,3
0,1,0,1,1,59,3.9,8,1,9,648,1499.0,4
1,0,0,2,17,91,5.0,11,1,66,744,6840.0,9
0,1,0,2,2,60,4.3,40,2,82,648,178.0,3
0,1,0,2,18,559,4.4,40,2,9,732,249.0,8
0,1,0,1,6,431,4.6,3,1,1183,1036,305.0,4
0,1,0,1,8,3,4.3,16,1,325,670,225.0,19
0,0,1,1,34,18,3.8,30,1,325,878,180.0,17
0,1,0,1,1,1,4.0,11,1,40,733,1108.0,14
0,1,0,1,87,559,3.6,13,1,335,878,288.0,5
0,1,0,1,1,366,4.4,15,1,325,732,372.0,9
0,1,0,1,2,435,5.0,1,1,83,614,1172.0,8
0,1,0,2,2,493,4.7,34,2,1183,1036,395.1,8
0,1,0,2,2,60,4.3,40,2,11,402,178.0,3
1,0,0,3,3,3,5.0,15,3,92,744,845.0,5
0,1,0,1,21,435,4.3,86,1,325,878,243.0,27
0,1,0,1,3,486,4.7,40,1,335,878,239.0,5
0,1,0,1,1,493,4.3,11,1,41,648,410.0,11
0,1,0,2,3,334,3.6,6,2,120,638,676.0,4
1,0,0,1,61,28,4.6,34,1,463,732,724.0,7
0,0,1,1,4,12,4.2,3,1,517,702,360.0,7
1,0,0,1,1,42,4.3,17,1,98,733,2032.0,8
0,1,0,2,4,478,4.6,2,2,16,670,286.0,6
0,0,1,1,1,2,5.0,2,1,463,614,1285.0,4
0,1,0,1,1,431,4.6,40,1,13,732,450.0,22
1,0,0,2,2,28,3.5,2,1,59,614,1538.0,9
0,1,0,2,5,559,4.6,75,2,120,638,511.0,9
1,0,0,1,1,85,4.0,2,1,4,402,268.0,5
1,0,0,1,1,93,3.0,16,1,463,402,339.0,7
0,1,0,3,16,366,3.8,13,3,1183,878,241.0,12
1,0,0,1,1,85,4.6,3,1,24,670,490.0,5
0,1,0,1,1,478,4.3,5,1,47,638,636.0,8
1,0,0,1,65,77,5.0,2,4,71,733,61.0,13
0,1,0,1,1,478,4.0,3,1,335,878,299.0,5
0,1,0,2,3,435,4.1,16,2,83,670,420.89,6
0,1,0,14,14,559,4.5,6,3,119,670,598.88,11
0,0,1,1,3,15,4.1,14,1,14,670,224.0,39
0,1,0,1,39,380,4.2,4,1,325,878,100.0,12
0,1,0,1,2,559,4.7,11,1,94,732,329.0,22
1,0,0,1,3,117,4.6,12,1,66,744,799.0,6
0,1,0,1,1,478,4.0,3,1,98,733,510.0,20
0,1,0,1,3,385,3.1,20,1,71,733,315.9,7
0,1,0,1,1,435,4.4,29,1,98,733,320.0,7
0,1,0,2,2,428,4.5,2,2,35,614,339.0,6
0,1,0,2,2,478,4.9,17,2,94,732,273.0,13
0,1,0,3,34,442,3.9,12,1,1183,1036,223.0,25
0,1,0,1,1,493,5.0,1,1,92,638,524.0,4
0,1,0,3,3,559,4.7,80,3,120,638,609.0,19
0,1,0,1,1,493,4.0,60,1,83,732,295.0,9
0,1,0,3,8,334,5.0,4,3,1183,1036,315.0,9
0,1,0,2,2,431,5.0,2,2,120,638,1318.0,7
0,1,0,2,5,334,3.7,117,1,48,402,69.0,5
0,1,0,1,1,380,2.9,50,1,59,648,638.0,13
0,1,0,1,10,428,4.4,8,1,1183,1036,374.51,10
1,0,0,1,1,117,4.9,18,1,59,638,1029.0,5
0,1,0,1,3,334,4.5,23,3,80,733,695.0,11
0,1,0,1,1,69,4.8,6,1,88,648,695.0,15
0,1,0,2,6,478,4.6,3,2,463,670,395.0,4
1,0,0,1,4,93,5.0,1,1,44,670,4999.0,11
1,0,0,1,1,9,5.0,1,1,463,614,373.0,34
0,1,0,1,1,486,4.5,16,1,517,702,146.0,5
0,1,0,1,3,366,4.8,6,1,244,744,376.0,4
0,1,0,2,87,559,4.5,13,2,1183,1036,238.0,5
0,1,0,1,1,431,3.9,2,1,64,648,5253.0,122
0,1,0,2,14,60,4.5,70,2,517,702,113.0,3
0,1,0,1,1,49,4.7,12,1,517,702,150.0,4
0,1,0,1,7,366,5.0,1,1,325,670,301.0,10
0,1,0,1,1,380,5.0,11,1,11,733,204.0,4
0,1,0,1,2,69,4.5,2,1,335,878,207.0,4
0,1,0,1,5,442,4.5,2,1,24,402,847.19,29
0,1,0,2,5,380,4.8,6,1,234,744,649.0,8
0,1,0,2,2,59,5.0,2,2,8,744,1038.0,4
0,0,1,3,14,2,5.0,3,4,145,638,1431.0,5
0,1,0,2,2,486,5.0,4,2,5,732,347.5,21
0,1,0,2,2,435,3.6,6,2,47,638,1058.0,5
0,1,0,8,11,385,5.0,2,8,76,744,90.0,17
0,1,0,1,1,57,3.5,2,1,24,402,570.0,4
0,1,0,1,39,486,4.1,2,1,25,878,324.0,13
0,1,0,1,20,385,4.4,111,1,92,638,121.0,5
0,1,0,1,2,334,4.5,2,1,88,648,446.0,9
0,1,0,1,1,493,4.3,63,1,517,702,169.0,4
0,1,0,1,4,366,4.5,14,1,40,702,299.0,5
1,0,0,1,1,49,4.6,7,1,119,670,859.0,5
0,1,0,1,8,428,2.4,2,1,1183,1036,188.0,7
0,1,0,1,17,486,4.7,47,1,244,744,176.0,6
0,1,0,1,1,478,3.4,6,1,82,733,245.0,15
0,1,0,1,1,366,4.7,34,1,61,732,584.0,11
0,1,0,1,1,334,4.6,73,1,120,638,1059.0,9
0,1,0,1,1,442,5.0,2,1,119,670,698.0,3
0,1,0,1,1,428,3.8,4,1,145,638,1367.0,14
0,1,0,1,1,446,3.8,20,1,61,732,337.0,58
0,1,0,1,1,42,5.0,2,1,35,648,1182.0,5
0,1,0,1,1,431,4.6,3,1,1183,1036,1505.0,7
0,0,1,2,2,12,3.5,2,2,92,670,457.0,28
0,0,1,3,3,11,4.2,32,3,145,638,484.0,15
0,1,0,2,25,49,3.9,20,2,1183,702,185.0,5
0,1,0,1,1,559,3.0,8,1,325,670,434.0,27
0,1,0,2,2,478,4.4,27,2,21,732,399.0,8
0,1,0,1,1,380,5.0,2,1,120,638,473.0,19
0,1,0,17,5,385,4.5,867,2,1183,1036,94.0,8
0,1,0,1,1,366,5.0,1,1,9,614,752.0,21
0,1,0,1,12,41,4.4,11,1,517,702,232.0,5
0,1,0,1,26,435,4.3,18,1,40,878,311.0,10
0,1,0,1,1,493,4.1,30,1,52,732,239.0,8
0,1,0,1,1,493,5.0,6,1,244,744,553.0,8
0,1,0,2,2,486,3.8,3,2,1183,878,273.0,9
1,0,0,3,13,59,4.8,16,3,244,744,390.0,5
0,1,0,1,3,366,4.1,45,3,80,733,521.0,10
1,0,0,2,12,117,4.0,1,2,15,1036,1868.0,8
1,0,0,1,1,42,3.9,29,1,463,732,391.0,6
0,1,0,1,1,435,4.5,91,1,40,733,495.0,5
0,1,0,1,2,559,4.6,46,1,463,732,344.0,5
1,0,0,1,1,42,3.6,27,1,3,732,196.0,4
0,1,0,1,1,366,5.0,1,1,244,744,188.0,11
0,1,0,3,7,559,3.9,2,3,1183,1036,379.0,18
0,1,0,1,19,380,5.0,3,1,234,744,1389.0,14
1,0,0,1,61,79,5.0,1,1,1,648,656.0,3
0,1,0,1,4,41,5.0,1,1,92,402,890.0,4
0,1,0,1,1,334,3.8,17,1,1183,1036,479.0,26
0,1,0,1,11,478,5.0,2,1,83,732,178.29,8
1,0,0,1,1,77,3.6,5,1,244,744,534.0,10
0,1,0,1,22,442,3.7,17,1,325,878,281.0,25
0,1,0,1,2,435,4.5,2,1,1183,1036,211.0,14
1,0,0,1,1,117,5.0,7,1,463,670,1469.0,5
0,1,0,3,15,3,4.4,7,3,1183,1036,309.0,14
0,1,0,3,6,431,4.4,63,1,517,702,248.0,6
0,1,0,2,2,428,4.6,99,2,463,732,144.0,4
0,1,0,1,8,435,4.4,6,1,11,733,479.0,5
0,1,0,1,1,435,3.9,12,1,119,670,214.0,5
1,0,0,1,1,67,5.0,2,1,12,402,458.0,3
0,1,0,1,21,442,3.6,20,1,1183,1036,262.0,11
0,1,0,1,1,431,3.0,1,1,11,1036,383.0,7
0,1,0,2,17,446,5.0,4,2,244,744,324.0,17
0,1,0,3,15,435,4.5,49,3,1183,1036,415.0,11
0,1,0,1,1,60,5.0,26,1,517,702,220.0,4
0,1,0,1,13,49,4.6,3,1,463,614,272.0,5
1,0,0,2,5,59,5.0,3,2,10,670,569.0,4
0,1,0,1,1,366,3.8,61,1,325,732,363.0,9
0,1,0,1,40,478,4.4,34,1,244,744,304.0,9
0,0,1,1,2,11,5.0,2,2,145,638,881.0,5
0,1,0,1,9,442,5.0,3,1,244,744,295.0,11
0,1,0,1,2,385,4.8,5,1,22,648,315.0,4
0,1,0,1,2,428,3.0,2,1,1183,1036,469.0,11
0,1,0,1,25,486,4.3,20,1,40,878,413.0,5
0,1,0,1,1,431,4.7,3,1,24,402,1063.0,5
1,0,0,1,1,117,5.0,5,1,6,638,1599.0,7
0,1,0,1,2,559,4.2,22,1,463,670,310.0,9
0,1,0,1,4,486,4.4,105,1,325,878,200.0,5
1,0,0,1,65,77,4.0,3,1,71,733,113.0,9
0,1,0,1,1,486,5.0,1,1,50,614,1519.0,11
1,0,0,3,14,93,4.7,83,3,1183,638,559.0,4
0,1,0,1,1,446,4.6,3,1,517,702,125.0,9
0,1,0,1,39,486,4.0,1,1,335,878,307.0,4
0,1,0,1,1,385,3.8,14,1,71,733,116.0,10
0,1,0,1,1,428,3.8,42,1,61,402,380.0,15
0,1,0,3,15,435,4.5,49,3,1183,1036,443.0,11
0,1,0,1,1,41,1.0,1,1,47,648,519.0,5
0,1,0,1,7,428,3.7,14,1,325,878,247.0,10
0,1,0,1,3,380,2.0,1,1,3,648,848.0,4
0,1,0,2,2,446,4.9,10,1,1183,1036,423.24,5
1,0,0,1,1,6,3.0,1,1,88,648,4338.0,3
1,0,0,2,2,59,5.0,2,2,4,638,639.0,3
0,1,0,1,1,446,3.0,1,1,463,614,580.0,14
0,1,0,1,1,486,5.0,1,1,83,614,645.0,11
0,1,0,1,4,493,4.4,122,1,517,702,245.0,16
0,1,0,1,1,3,5.0,1,1,11,733,346.0,9
0,1,0,1,2,3,3.4,12,1,325,878,315.0,5
0,1,0,1,2,431,4.0,3,1,335,878,520.0,3
0,1,0,1,4,478,4.5,32,1,8,733,131.35,12
0,1,0,1,1,52,5.0,1,1,10,614,2571.96,24
0,1,0,1,11,380,4.1,15,1,517,702,1028.0,8
0,1,0,1,3,559,5.0,2,1,119,670,694.0,5
0,1,0,1,25,334,4.0,2,1,517,702,245.0,4
1,0,0,1,4,79,5.0,1,1,234,744,1065.18,4
1,0,0,1,87,1,3.5,7,1,40,878,896.0,10
0,1,0,2,2,442,4.0,70,2,82,732,240.0,4
0,1,0,1,1,334,3.8,33,1,1183,1036,301.0,11
0,1,0,1,25,380,4.1,28,1,325,878,399.0,10
0,1,0,2,2,435,4.5,19,1,80,614,395.1,6
0,1,0,2,1,431,4.0,16,1,25,670,309.0,10
0,1,0,2,2,334,4.4,33,2,463,638,341.0,9
0,1,0,1,87,559,3.8,30,1,335,878,261.0,5
0,1,0,1,1,559,4.4,8,1,463,614,395.1,17
0,1,0,1,1,478,4.0,52,1,82,402,489.0,12
0,1,0,1,1,50,4.9,11,1,6,614,538.26,4
0,1,0,3,16,366,3.8,13,3,1183,1036,277.0,12
0,1,0,1,7,493,4.0,22,1,10,744,386.0,9
0,1,0,2,30,493,4.3,3,2,1183,878,167.0,18
0,1,0,1,87,559,4.3,12,1,335,878,221.0,5
0,1,0,2,40,486,3.2,2,2,1183,702,223.0,15
0,1,0,1,1,428,5.0,2,1,84,732,178.0,11
0,1,0,1,10,493,4.7,5,1,1183,1036,475.0,11
1,0,0,1,1,91,5.0,1,1,22,638,500.0,23
0,1,0,1,10,334,5.0,1,4,3,638,36.0,8
0,1,0,1,40,478,4.8,30,1,244,744,339.0,9
1,0,0,10,10,67,5.0,2,3,1183,744,2208.0,7
0,1,0,1,8,435,3.8,4,1,1183,1036,979.0,4
0,1,0,2,3,446,4.6,41,2,11,638,540.0,9
0,1,0,1,1,431,2.0,3,1,120,638,504.0,26
0,1,0,1,1,334,2.9,45,1,25,733,949.0,10
0,1,0,1,1,57,3.6,3,1,39,648,999.0,6
0,1,0,1,1,435,5.0,2,1,18,702,595.0,7
0,1,0,1,1,559,5.0,1,1,16,733,985.0,17
0,1,0,1,40,366,4.0,3,1,1183,1036,221.0,6
0,1,0,1,2,442,3.3,10,1,80,733,129.0,3
0,1,0,1,1,559,5.0,1,1,83,614,1028.0,33
0,1,0,2,2,493,4.4,35,1,66,744,1341.0,11
0,1,0,1,8,428,1.0,1,1,145,638,509.0,28
0,1,0,1,1,486,5.0,3,1,119,670,491.0,3
1,0,0,2,2,85,5.0,1,1,325,638,594.0,11
0,1,0,3,4,435,4.1,63,3,1183,1036,175.0,7
1,0,0,2,2,49,5.0,13,2,244,744,2006.0,9
1,0,0,1,1,91,5.0,22,1,66,744,1415.0,12
0,1,0,1,2,43,5.0,2,1,1183,1036,299.0,4
0,1,0,1,1,42,3.8,5,1,1183,1036,589.0,4
0,1,0,1,1,435,4.7,4,1,98,733,320.0,35
0,1,0,1,39,493,3.6,32,1,325,878,99.0,8
0,1,0,1,12,431,4.1,43,1,517,702,644.0,10
0,0,1,5,6,6,4.6,3,5,145,638,567.0,4
0,1,0,1,1,431,3.7,8,1,10,638,1376.0,16
0,1,0,1,3,431,4.7,23,1,463,732,375.0,5
0,1,0,1,1,559,3.7,6,1,16,638,180.0,22
1,0,0,1,1,85,4.7,21,1,29,732,399.0,4
0,1,0,3,27,366,4.2,13,2,1183,702,146.7,8
0,1,0,2,22,380,3.7,8,2,40,878,270.0,9
0,1,0,2,12,69,4.4,17,2,1183,1036,249.0,9
1,0,0,1,61,79,4.3,7,1,1183,1036,199.0,6
1,0,0,1,1,49,5.0,1,1,7,733,585.0,5
0,1,0,1,4,478,5.0,1,1,92,638,399.0,30
0,1,0,1,1,486,4.7,8,1,120,744,1943.0,5
0,1,0,1,10,446,4.6,10,1,463,732,319.0,6
1,0,0,3,3,85,4.6,20,3,120,638,621.0,5
1,0,0,4,4,117,4.6,32,4,64,732,848.44,6
0,0,1,2,21,15,4.7,4,2,1183,1036,320.0,38
0,1,0,1,4,493,5.0,1,1,83,614,719.0,8
0,1,0,2,4,380,3.8,28,2,325,702,359.0,4
0,1,0,2,14,442,3.9,22,2,1183,1036,304.0,22
0,1,0,1,2,486,4.5,332,1,94,702,97.0,6
0,1,0,2,2,431,5.0,2,2,120,744,1308.0,7
0,1,0,3,3,334,4.7,56,3,92,744,1054.0,13
0,1,0,1,1,42,2.0,1,1,1183,670,524.0,5
0,1,0,2,2,559,4.7,4,2,1183,878,499.0,16
0,1,0,1,1,428,4.5,2,1,517,702,398.0,5
0,1,0,1,17,334,4.2,152,1,244,744,90.0,6
0,1,0,1,2,428,4.2,18,1,335,878,299.0,6
0,1,0,2,40,486,3.2,2,2,1183,1036,223.0,15
0,1,0,2,25,559,4.7,4,1,517,702,262.0,5
0,1,0,1,2,334,4.4,3,1,98,733,198.0,11
0,1,0,1,1,435,4.3,5,1,94,702,159.0,11
0,1,0,1,1,60,3.5,2,1,28,402,146.0,4
1,0,0,1,1,67,5.0,3,1,119,670,600.0,5
0,1,0,2,2,478,5.0,1,2,1183,1036,197.0,5
0,1,0,2,2,442,3.3,3,2,5,402,340.0,5
0,1,0,1,2,486,4.0,5,1,517,702,259.0,3
1,0,0,1,1,67,3.7,3,1,44,732,360.0,3
0,1,0,1,16,431,5.0,1,1,120,638,1118.0,11
0,1,0,3,4,57,4.2,35,3,92,1036,319.82,7
0,1,0,1,1,380,5.0,1,1,145,670,993.0,20
0,1,0,1,1,380,5.0,3,1,80,614,1153.0,8
0,1,0,1,11,1,4.7,379,1,463,732,123.0,10
0,1,0,1,2,431,3.0,1,1,335,878,177.0,14
0,1,0,14,14,385,4.5,4,1,119,670,449.0,5
0,1,0,1,7,431,3.0,1,1,1183,702,459.0,8
0,1,0,1,5,385,4.7,26,1,325,878,248.0,3
0,1,0,2,2,559,4.4,52,2,14,638,555.0,6
0,1,0,1,1,50,4.9,19,1,35,614,355.0,5
0,1,0,1,1,559,3.4,9,1,59,733,175.0,9
0,1,0,2,10,559,4.9,17,2,234,744,460.0,17
0,1,0,2,5,442,3.6,7,2,27,402,275.0,5
0,1,0,1,11,431,3.8,136,1,517,702,131.0,6
0,1,0,2,2,486,4.5,45,2,1183,1036,239.0,4
0,1,0,2,2,559,5.0,1,2,234,702,373.0,11
0,1,0,1,8,334,5.0,1,1,1183,1036,599.0,9
0,1,0,1,1,334,2.0,1,1,1183,1036,388.0,4
0,1,0,1,48,431,4.6,11,1,234,744,355.0,19
0,1,0,1,2,428,4.5,2,1,1183,1036,252.0,13
0,1,0,2,2,69,4.2,33,2,517,402,224.0,4
0,1,0,1,87,559,3.8,7,1,335,878,185.0,5
0,1,0,1,2,478,4.5,4,1,94,732,301.0,21
0,1,0,1,1,380,4.0,1,1,92,638,1975.0,13
1,0,0,1,8,58,4.6,126,1,120,744,1399.0,8
1,0,0,1,9,93,5.0,5,1,23,744,824.0,6
0,1,0,1,1,334,3.8,14,1,21,648,298.0,16
0,1,0,1,16,435,2.9,2,1,119,670,371.0,5
0,1,0,1,1,478,4.0,158,1,325,878,224.0,4
0,1,0,1,2,431,4.1,20,1,517,702,153.0,7
0,1,0,1,1,446,3.7,12,1,463,732,399.0,5
0,1,0,1,1,559,5.0,4,1,83,614,1205.0,9
0,1,0,1,1,493,4.0,17,1,2,648,3607.0,10
0,0,1,1,15,13,4.3,41,1,325,878,314.0,8
0,1,0,1,1,559,4.0,14,1,33,878,364.0,13
0,1,0,1,1,385,4.0,11,1,71,733,184.0,12
1,0,0,1,13,51,4.4,22,1,244,744,499.0,5
0,1,0,1,1,380,4.2,7,1,28,732,480.0,14
1,0,0,1,1,58,5.0,3,1,244,670,591.0,4
0,1,0,2,25,431,3.8,69,2,1183,878,155.0,8
0,1,0,2,3,486,4.6,3,2,1183,1036,175.0,7
0,1,0,1,1,52,2.9,2,1,64,648,1835.0,9
0,1,0,1,1,385,5.0,1,1,48,402,374.0,3
0,1,0,1,10,493,4.0,6,4,5,638,30.0,8
0,1,0,1,3,428,4.5,61,1,335,878,250.0,7
0,1,0,2,9,486,4.0,128,2,517,878,284.0,6
1,0,0,1,3,117,4.5,5,1,244,744,1379.0,9
0,0,1,1,1,1,5.0,1,1,1183,1036,1819.0,5
1,0,0,1,17,91,4.8,12,1,244,744,673.0,9
0,1,0,1,3,435,3.7,10,1,33,878,449.0,21
1,0,0,1,1,77,4.1,9,1,1183,1036,759.0,9
0,1,0,2,2,7,4.7,10,2,463,614,232.0,9
0,1,0,2,2,69,4.5,2,2,82,1036,424.0,4
0,1,0,1,1,428,4.7,10,1,98,733,519.0,6
0,1,0,1,8,435,4.5,9,1,517,702,399.0,9
0,1,0,1,2,52,4.7,4,1,1183,1036,185.0,4
0,1,0,1,1,366,5.0,1,1,35,614,1238.0,25
0,1,0,1,1,52,4.0,1,1,41,648,2798.0,5
0,1,0,2,2,446,3.6,6,2,14,744,860.0,11
0,1,0,2,4,366,4.2,15,2,517,702,379.0,7
0,1,0,1,1,366,4.3,16,1,52,648,449.0,11
0,1,0,1,1,486,4.6,129,1,12,732,121.0,6
0,1,0,1,1,54,5.0,2,1,2,733,4682.51,20
0,1,0,1,22,446,4.4,138,1,40,878,299.0,5
0,1,0,1,1,380,4.2,48,1,463,732,239.0,10
0,1,0,1,10,559,2.9,2,1,6,670,629.01,6
0,1,0,2,2,435,5.0,3,1,1183,1036,279.0,8
0,1,0,2,27,385,3.4,8,2,325,702,199.0,3
0,0,1,2,8,11,4.3,13,2,1183,1036,449.0,9
0,1,0,1,2,428,4.5,85,1,463,732,330.0,10
0,0,1,2,2,18,3.9,16,2,1183,1036,111.0,5
0,1,0,1,2,57,4.0,1,1,335,878,240.0,10
0,1,0,1,2,486,4.3,21,1,92,638,235.0,5
0,1,0,1,1,559,4.7,18,1,1183,1036,514.0,6
0,1,0,2,4,435,4.3,74,2,24,733,221.0,20
0,1,0,2,2,51,4.0,1,2,9,638,1054.0,4
0,1,0,1,1,493,3.9,4,1,335,878,449.0,7
0,1,0,2,2,380,4.6,9,2,1183,1036,399.0,11
0,1,0,1,40,478,4.7,37,1,244,744,409.0,9
0,1,0,1,1,6,5.0,1,1,8,614,1826.0,10
0,1,0,1,4,493,4.3,50,1,48,402,69.0,7
0,1,0,1,1,385,5.0,1,1,35,648,245.0,14
0,1,0,1,1,446,4.3,278,1,48,732,200.0,40
0,1,0,2,2,428,4.9,73,2,463,732,300.0,5
0,1,0,1,3,428,5.0,2,1,1183,1036,335.0,6
0,1,0,2,9,435,4.0,1,1,234,744,419.0,10
0,1,0,1,26,366,3.9,7,1,1183,1036,379.0,10
0,1,0,1,11,486,4.9,25,1,46,638,779.0,6
0,1,0,1,1,380,4.0,1,1,82,733,604.0,18
0,1,0,1,2,435,5.0,6,1,83,614,989.0,8
0,1,0,2,7,380,4.0,5,2,120,744,599.0,18
0,1,0,1,4,380,3.9,144,1,61,402,299.0,16
0,1,0,1,12,486,4.6,18,1,335,878,330.0,5
0,1,0,2,4,486,4.7,5,2,1183,1036,634.0,4
1,0,0,1,3,79,5.0,2,1,48,402,282.0,4
0,1,0,1,1,428,4.8,5,1,21,614,354.0,6
0,1,0,1,1,493,3.4,3,1,517,702,339.0,19
0,1,0,1,1,559,4.0,1,1,47,648,2202.0,6
0,1,0,1,6,366,5.0,1,1,8,402,275.0,4
0,1,0,1,1,385,5.0,1,1,64,648,1200.0,5
0,1,0,3,7,4,3.8,17,3,1183,878,352.36,10
0,1,0,1,1,559,4.5,4,1,1183,1036,1101.0,16
0,1,0,1,1,442,4.7,20,1,1,402,299.0,8
0,1,0,1,2,428,4.0,4,1,463,614,390.0,23
0,1,0,1,30,334,5.0,3,1,1183,1036,392.0,4
0,1,0,3,10,428,4.7,7,3,1183,878,445.1,12
0,1,0,1,1,559,4.4,98,1,27,732,299.0,7
0,1,0,1,1,380,3.8,22,1,94,702,150.0,8
0,1,0,2,87,559,4.5,13,2,1183,878,185.0,5
0,1,0,1,1,380,5.0,1,1,463,744,645.0,9
0,1,0,2,2,559,4.0,35,2,11,402,319.0,35
1,0,0,1,1,77,4.7,10,1,82,402,599.0,6
0,1,0,1,26,366,3.0,2,1,1183,1036,416.0,10
1,0,0,2,3,51,4.6,11,2,234,402,682.15,14
0,1,0,1,1,486,4.2,24,1,82,402,582.0,7
0,1,0,2,26,50,4.2,4,2,1183,878,250.0,23
0,1,0,1,1,435,4.7,17,1,34,614,348.44,10
0,1,0,2,14,435,3.8,6,2,1183,1036,324.0,4
0,1,0,1,3,385,4.6,3,4,40,733,215.0,7
0,1,0,1,1,442,5.0,1,1,83,614,664.0,7
0,1,0,1,1,380,4.0,2,1,335,878,205.0,4
0,1,0,1,1,431,5.0,2,1,83,614,1125.09,7
0,1,0,8,11,385,3.4,2,8,76,744,90.0,18
0,0,1,1,21,15,4.5,2,1,1183,1036,239.0,40
0,1,0,2,5,431,4.8,6,5,1183,1036,322.0,3
0,1,0,1,1,442,5.0,1,1,335,878,263.0,3
0,1,0,1,1,428,4.0,8,1,10,638,1125.0,9
0,1,0,1,1,486,5.0,1,1,145,670,884.0,5
0,1,0,1,1,435,4.0,1,1,517,702,200.0,5
0,1,0,2,36,442,5.0,3,7,244,670,350.0,32
0,1,0,1,1,442,5.0,1,1,48,402,839.0,10
0,1,0,4,9,478,2.7,3,3,1183,1036,210.0,6
0,1,0,1,2,442,3.6,4,1,7,732,415.0,10
0,1,0,1,1,478,3.5,12,1,98,733,246.0,9
0,1,0,3,7,431,4.4,7,3,92,670,473.09,4
0,1,0,1,3,431,5.0,1,1,34,614,425.0,13
0,1,0,1,6,559,4.6,27,1,463,614,499.0,9
0,1,0,1,1,478,3.9,5,1,50,614,95.0,17
0,1,0,1,1,559,5.0,1,1,234,744,352.0,6
0,1,0,1,1,334,4.1,13,1,8,402,440.0,12
1,0,0,1,1,5,4.6,3,1,11,670,259.0,4
0,1,0,1,1,57,5.0,1,1,1,614,514.0,16
1,0,0,1,1,77,3.7,4,1,1183,1036,374.0,8
1,0,0,1,1,117,5.0,3,1,47,638,2211.0,10
0,1,0,1,3,42,5.0,2,1,1183,1036,214.0,7
0,1,0,1,1,493,3.8,60,1,47,648,360.0,6
0,1,0,17,12,380,4.7,3,3,1183,1036,228.0,28
0,1,0,2,4,446,4.7,50,2,92,733,405.0,6
0,1,0,1,7,442,3.7,12,1,517,702,309.0,3
1,0,0,1,6,91,4.0,1,1,7,1036,285.0,20
0,1,0,1,1,478,3.9,65,1,82,402,184.0,5
0,1,0,2,33,446,4.1,18,1,463,732,228.0,17
0,1,0,1,1,428,4.1,3,1,325,878,149.0,7
1,0,0,1,1,79,4.4,35,1,325,878,499.0,5
0,1,0,1,1,493,5.0,1,1,6,744,1019.0,10
1,0,0,1,1,85,4.6,5,1,66,744,2564.0,6
